feature_index,feature_name,component,feature_type,coefficient,abs_coefficient,nonzero
1032,cxz_147,147,off_diagonal,0.0,0.0,False
1018,cxz_145,145,off_diagonal,0.0,0.0,False
1033,cyy_147,147,diagonal,-0.0,0.0,False
1034,cyz_147,147,off_diagonal,0.0,0.0,False
1035,czz_147,147,diagonal,-0.0,0.0,False
1038,cxy_148,148,off_diagonal,0.0,0.0,False
1039,cxz_148,148,off_diagonal,0.0,0.0,False
1040,cyy_148,148,diagonal,-0.0,0.0,False
1041,cyz_148,148,off_diagonal,-0.0,0.0,False
1042,czz_148,148,diagonal,-0.0,0.0,False
1043,w_149,149,weight,0.0,0.0,False
1019,cyy_145,145,diagonal,-0.0,0.0,False
1017,cxy_145,145,off_diagonal,0.0,0.0,False
1109,cxz_158,158,off_diagonal,0.0,0.0,False
1005,cyy_143,143,diagonal,0.0,0.0,False
995,cxx_142,142,diagonal,0.0,0.0,False
996,cxy_142,142,off_diagonal,-0.0,0.0,False
997,cxz_142,142,off_diagonal,0.0,0.0,False
998,cyy_142,142,diagonal,-0.0,0.0,False
999,cyz_142,142,off_diagonal,0.0,0.0,False
1000,czz_142,142,diagonal,-0.0,0.0,False
1001,w_143,143,weight,0.0,0.0,False
1003,cxy_143,143,off_diagonal,0.0,0.0,False
1004,cxz_143,143,off_diagonal,-0.0,0.0,False
1006,cyz_143,143,off_diagonal,0.0,0.0,False
1016,cxx_145,145,diagonal,-0.0,0.0,False
1007,czz_143,143,diagonal,-0.0,0.0,False
1008,w_144,144,weight,-0.0,0.0,False
1009,cxx_144,144,diagonal,0.0,0.0,False
1010,cxy_144,144,off_diagonal,-0.0,0.0,False
1011,cxz_144,144,off_diagonal,0.0,0.0,False
1012,cyy_144,144,diagonal,-0.0,0.0,False
1013,cyz_144,144,off_diagonal,-0.0,0.0,False
1014,czz_144,144,diagonal,-0.0,0.0,False
1015,w_145,145,weight,-0.0,0.0,False
1044,cxx_149,149,diagonal,-0.0,0.0,False
1045,cxy_149,149,off_diagonal,0.0,0.0,False
1046,cxz_149,149,off_diagonal,-0.0,0.0,False
1094,cxy_156,156,off_diagonal,-0.0,0.0,False
1080,cxy_154,154,off_diagonal,-0.0,0.0,False
1081,cxz_154,154,off_diagonal,0.0,0.0,False
1082,cyy_154,154,diagonal,0.0,0.0,False
1084,czz_154,154,diagonal,0.0,0.0,False
1088,cxz_155,155,off_diagonal,0.0,0.0,False
1089,cyy_155,155,diagonal,-0.0,0.0,False
1090,cyz_155,155,off_diagonal,-0.0,0.0,False
1092,w_156,156,weight,0.0,0.0,False
1093,cxx_156,156,diagonal,-0.0,0.0,False
1095,cxz_156,156,off_diagonal,-0.0,0.0,False
1048,cyz_149,149,off_diagonal,-0.0,0.0,False
1097,cyz_156,156,off_diagonal,0.0,0.0,False
1098,czz_156,156,diagonal,0.0,0.0,False
1101,cxy_157,157,off_diagonal,0.0,0.0,False
1102,cxz_157,157,off_diagonal,0.0,0.0,False
1103,cyy_157,157,diagonal,0.0,0.0,False
1104,cyz_157,157,off_diagonal,0.0,0.0,False
1105,czz_157,157,diagonal,-0.0,0.0,False
1106,w_158,158,weight,-0.0,0.0,False
1108,cxy_158,158,off_diagonal,-0.0,0.0,False
1079,cxx_154,154,diagonal,0.0,0.0,False
1078,w_154,154,weight,-0.0,0.0,False
1077,czz_153,153,diagonal,0.0,0.0,False
1076,cyz_153,153,off_diagonal,0.0,0.0,False
1049,czz_149,149,diagonal,-0.0,0.0,False
1050,w_150,150,weight,0.0,0.0,False
1052,cxy_150,150,off_diagonal,0.0,0.0,False
1055,cyz_150,150,off_diagonal,-0.0,0.0,False
1056,czz_150,150,diagonal,-0.0,0.0,False
1057,w_151,151,weight,-0.0,0.0,False
1058,cxx_151,151,diagonal,-0.0,0.0,False
1059,cxy_151,151,off_diagonal,-0.0,0.0,False
1060,cxz_151,151,off_diagonal,-0.0,0.0,False
1062,cyz_151,151,off_diagonal,-0.0,0.0,False
1063,czz_151,151,diagonal,0.0,0.0,False
1064,w_152,152,weight,0.0,0.0,False
1066,cxy_152,152,off_diagonal,0.0,0.0,False
1068,cyy_152,152,diagonal,-0.0,0.0,False
1069,cyz_152,152,off_diagonal,-0.0,0.0,False
1071,w_153,153,weight,0.0,0.0,False
1072,cxx_153,153,diagonal,0.0,0.0,False
1074,cxz_153,153,off_diagonal,-0.0,0.0,False
1075,cyy_153,153,diagonal,-0.0,0.0,False
1236,cyy_176,176,diagonal,0.0,0.0,False
1238,czz_176,176,diagonal,0.0,0.0,False
1239,w_177,177,weight,0.0,0.0,False
1402,cxy_200,200,off_diagonal,-0.0,0.0,False
1387,cxx_198,198,diagonal,-0.0,0.0,False
1388,cxy_198,198,off_diagonal,-0.0,0.0,False
1390,cyy_198,198,diagonal,0.0,0.0,False
1391,cyz_198,198,off_diagonal,-0.0,0.0,False
1392,czz_198,198,diagonal,-0.0,0.0,False
1394,cxx_199,199,diagonal,0.0,0.0,False
1396,cxz_199,199,off_diagonal,0.0,0.0,False
1398,cyz_199,199,off_diagonal,0.0,0.0,False
1400,w_200,200,weight,-0.0,0.0,False
1404,cyy_200,200,diagonal,-0.0,0.0,False
1384,cyz_197,197,off_diagonal,0.0,0.0,False
1405,cyz_200,200,off_diagonal,0.0,0.0,False
1406,czz_200,200,diagonal,-0.0,0.0,False
1407,w_201,201,weight,-0.0,0.0,False
1408,cxx_201,201,diagonal,-0.0,0.0,False
1409,cxy_201,201,off_diagonal,0.0,0.0,False
1410,cxz_201,201,off_diagonal,-0.0,0.0,False
1412,cyz_201,201,off_diagonal,0.0,0.0,False
1414,w_202,202,weight,0.0,0.0,False
1416,cxy_202,202,off_diagonal,0.0,0.0,False
1385,czz_197,197,diagonal,0.0,0.0,False
1382,cxz_197,197,off_diagonal,0.0,0.0,False
1241,cxy_177,177,off_diagonal,-0.0,0.0,False
1369,cyy_195,195,diagonal,0.0,0.0,False
1359,cxx_194,194,diagonal,0.0,0.0,False
1360,cxy_194,194,off_diagonal,0.0,0.0,False
1361,cxz_194,194,off_diagonal,-0.0,0.0,False
1362,cyy_194,194,diagonal,-0.0,0.0,False
1363,cyz_194,194,off_diagonal,-0.0,0.0,False
1364,czz_194,194,diagonal,-0.0,0.0,False
1365,w_195,195,weight,0.0,0.0,False
1366,cxx_195,195,diagonal,-0.0,0.0,False
1367,cxy_195,195,off_diagonal,0.0,0.0,False
1370,cyz_195,195,off_diagonal,0.0,0.0,False
1381,cxy_197,197,off_diagonal,0.0,0.0,False
1371,czz_195,195,diagonal,-0.0,0.0,False
1373,cxx_196,196,diagonal,0.0,0.0,False
1374,cxy_196,196,off_diagonal,-0.0,0.0,False
1375,cxz_196,196,off_diagonal,0.0,0.0,False
1376,cyy_196,196,diagonal,-0.0,0.0,False
1377,cyz_196,196,off_diagonal,0.0,0.0,False
1378,czz_196,196,diagonal,-0.0,0.0,False
1379,w_197,197,weight,0.0,0.0,False
1380,cxx_197,197,diagonal,-0.0,0.0,False
1417,cxz_202,202,off_diagonal,0.0,0.0,False
1418,cyy_202,202,diagonal,0.0,0.0,False
1419,cyz_202,202,off_diagonal,-0.0,0.0,False
1463,w_209,209,weight,-0.0,0.0,False
1451,cxy_207,207,off_diagonal,-0.0,0.0,False
1452,cxz_207,207,off_diagonal,-0.0,0.0,False
1453,cyy_207,207,diagonal,0.0,0.0,False
1456,w_208,208,weight,-0.0,0.0,False
1458,cxy_208,208,off_diagonal,-0.0,0.0,False
1459,cxz_208,208,off_diagonal,-0.0,0.0,False
1460,cyy_208,208,diagonal,0.0,0.0,False
1461,cyz_208,208,off_diagonal,-0.0,0.0,False
1462,czz_208,208,diagonal,-0.0,0.0,False
1465,cxy_209,209,off_diagonal,-0.0,0.0,False
1420,czz_202,202,diagonal,0.0,0.0,False
1466,cxz_209,209,off_diagonal,0.0,0.0,False
1467,cyy_209,209,diagonal,0.0,0.0,False
1469,czz_209,209,diagonal,0.0,0.0,False
1471,cxx_210,210,diagonal,0.0,0.0,False
1472,cxy_210,210,off_diagonal,-0.0,0.0,False
1473,cxz_210,210,off_diagonal,0.0,0.0,False
1474,cyy_210,210,diagonal,-0.0,0.0,False
1475,cyz_210,210,off_diagonal,0.0,0.0,False
1476,czz_210,210,diagonal,0.0,0.0,False
1450,cxx_207,207,diagonal,-0.0,0.0,False
1449,w_207,207,weight,0.0,0.0,False
1448,czz_206,206,diagonal,-0.0,0.0,False
1447,cyz_206,206,off_diagonal,-0.0,0.0,False
1421,w_203,203,weight,0.0,0.0,False
1423,cxy_203,203,off_diagonal,0.0,0.0,False
1424,cxz_203,203,off_diagonal,-0.0,0.0,False
1425,cyy_203,203,diagonal,0.0,0.0,False
1426,cyz_203,203,off_diagonal,0.0,0.0,False
1429,cxx_204,204,diagonal,-0.0,0.0,False
1430,cxy_204,204,off_diagonal,-0.0,0.0,False
1431,cxz_204,204,off_diagonal,-0.0,0.0,False
1434,czz_204,204,diagonal,-0.0,0.0,False
1435,w_205,205,weight,-0.0,0.0,False
1437,cxy_205,205,off_diagonal,-0.0,0.0,False
1438,cxz_205,205,off_diagonal,-0.0,0.0,False
1439,cyy_205,205,diagonal,-0.0,0.0,False
1440,cyz_205,205,off_diagonal,-0.0,0.0,False
1441,czz_205,205,diagonal,-0.0,0.0,False
1442,w_206,206,weight,-0.0,0.0,False
1444,cxy_206,206,off_diagonal,0.0,0.0,False
1445,cxz_206,206,off_diagonal,-0.0,0.0,False
1446,cyy_206,206,diagonal,0.0,0.0,False
1358,w_194,194,weight,0.0,0.0,False
1357,czz_193,193,diagonal,0.0,0.0,False
1356,cyz_193,193,off_diagonal,-0.0,0.0,False
1280,czz_182,182,diagonal,0.0,0.0,False
1271,cyy_181,181,diagonal,0.0,0.0,False
1272,cyz_181,181,off_diagonal,-0.0,0.0,False
1273,czz_181,181,diagonal,-0.0,0.0,False
1274,w_182,182,weight,-0.0,0.0,False
1275,cxx_182,182,diagonal,0.0,0.0,False
1276,cxy_182,182,off_diagonal,0.0,0.0,False
1277,cxz_182,182,off_diagonal,-0.0,0.0,False
1278,cyy_182,182,diagonal,-0.0,0.0,False
1279,cyz_182,182,off_diagonal,0.0,0.0,False
1281,w_183,183,weight,-0.0,0.0,False
1294,czz_184,184,diagonal,-0.0,0.0,False
1282,cxx_183,183,diagonal,-0.0,0.0,False
1283,cxy_183,183,off_diagonal,0.0,0.0,False
1284,cxz_183,183,off_diagonal,0.0,0.0,False
1286,cyz_183,183,off_diagonal,0.0,0.0,False
1287,czz_183,183,diagonal,-0.0,0.0,False
1288,w_184,184,weight,0.0,0.0,False
1290,cxy_184,184,off_diagonal,-0.0,0.0,False
1291,cxz_184,184,off_diagonal,-0.0,0.0,False
1292,cyy_184,184,diagonal,0.0,0.0,False
1270,cxz_181,181,off_diagonal,-0.0,0.0,False
1268,cxx_181,181,diagonal,-0.0,0.0,False
1267,w_181,181,weight,-0.0,0.0,False
1266,czz_180,180,diagonal,0.0,0.0,False
1242,cxz_177,177,off_diagonal,-0.0,0.0,False
1243,cyy_177,177,diagonal,-0.0,0.0,False
1244,cyz_177,177,off_diagonal,-0.0,0.0,False
1245,czz_177,177,diagonal,0.0,0.0,False
1246,w_178,178,weight,-0.0,0.0,False
1247,cxx_178,178,diagonal,0.0,0.0,False
1248,cxy_178,178,off_diagonal,-0.0,0.0,False
1249,cxz_178,178,off_diagonal,0.0,0.0,False
1250,cyy_178,178,diagonal,0.0,0.0,False
1252,czz_178,178,diagonal,0.0,0.0,False
1253,w_179,179,weight,-0.0,0.0,False
1255,cxy_179,179,off_diagonal,-0.0,0.0,False
1257,cyy_179,179,diagonal,0.0,0.0,False
1258,cyz_179,179,off_diagonal,-0.0,0.0,False
1259,czz_179,179,diagonal,0.0,0.0,False
1260,w_180,180,weight,-0.0,0.0,False
1263,cxz_180,180,off_diagonal,-0.0,0.0,False
1264,cyy_180,180,diagonal,0.0,0.0,False
1265,cyz_180,180,off_diagonal,-0.0,0.0,False
1293,cyz_184,184,off_diagonal,0.0,0.0,False
1297,cxy_185,185,off_diagonal,0.0,0.0,False
1355,cyy_193,193,diagonal,0.0,0.0,False
1340,cxz_191,191,off_diagonal,0.0,0.0,False
1327,cyy_189,189,diagonal,-0.0,0.0,False
1328,cyz_189,189,off_diagonal,-0.0,0.0,False
1329,czz_189,189,diagonal,-0.0,0.0,False
1330,w_190,190,weight,0.0,0.0,False
1332,cxy_190,190,off_diagonal,-0.0,0.0,False
1333,cxz_190,190,off_diagonal,-0.0,0.0,False
1334,cyy_190,190,diagonal,0.0,0.0,False
1337,w_191,191,weight,-0.0,0.0,False
1339,cxy_191,191,off_diagonal,-0.0,0.0,False
1341,cyy_191,191,diagonal,-0.0,0.0,False
1298,cxz_185,185,off_diagonal,0.0,0.0,False
1343,czz_191,191,diagonal,0.0,0.0,False
1344,w_192,192,weight,0.0,0.0,False
1345,cxx_192,192,diagonal,-0.0,0.0,False
1346,cxy_192,192,off_diagonal,-0.0,0.0,False
1347,cxz_192,192,off_diagonal,0.0,0.0,False
1348,cyy_192,192,diagonal,0.0,0.0,False
1350,czz_192,192,diagonal,-0.0,0.0,False
1351,w_193,193,weight,-0.0,0.0,False
1353,cxy_193,193,off_diagonal,0.0,0.0,False
1326,cxz_189,189,off_diagonal,0.0,0.0,False
1325,cxy_189,189,off_diagonal,-0.0,0.0,False
1323,w_189,189,weight,-0.0,0.0,False
1322,czz_188,188,diagonal,-0.0,0.0,False
1299,cyy_185,185,diagonal,0.0,0.0,False
1300,cyz_185,185,off_diagonal,-0.0,0.0,False
1301,czz_185,185,diagonal,0.0,0.0,False
1303,cxx_186,186,diagonal,-0.0,0.0,False
1304,cxy_186,186,off_diagonal,0.0,0.0,False
1305,cxz_186,186,off_diagonal,-0.0,0.0,False
1307,cyz_186,186,off_diagonal,0.0,0.0,False
1308,czz_186,186,diagonal,0.0,0.0,False
1309,w_187,187,weight,0.0,0.0,False
1310,cxx_187,187,diagonal,0.0,0.0,False
1311,cxy_187,187,off_diagonal,0.0,0.0,False
1312,cxz_187,187,off_diagonal,0.0,0.0,False
1313,cyy_187,187,diagonal,0.0,0.0,False
1314,cyz_187,187,off_diagonal,0.0,0.0,False
1315,czz_187,187,diagonal,0.0,0.0,False
1316,w_188,188,weight,-0.0,0.0,False
1319,cxz_188,188,off_diagonal,0.0,0.0,False
1320,cyy_188,188,diagonal,-0.0,0.0,False
1321,cyz_188,188,off_diagonal,-0.0,0.0,False
3499,czz_499,499,diagonal,-0.0,0.0,False
